obs,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
854,18,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,7.65,738.2731282506708,250
1062,37,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,18.7,645.4838512784133,250
1270,16,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,12,637.2085701496778,250
1174,6,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.9499999999999993,569.75082862233,250
566,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,7.75,742.6022809659146,250
372,1,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,16.8,124.87176033232795,250
1081,1,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.1,888.1398453420427,250
747,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.5,679.9692014076658,250
980,23,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.75,572.7583918521239,250
671,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,13.25,698.8653600563179,250
1105,2,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.6999999999999993,934.3331465815241,250
1180,6,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,14.95,497.3984847851192,250
331,33,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,13.55,868.6704362984364,250
102,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,9.6,729.9823010534933,250
647,9,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.9,734.3308913683011,250
89,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,24.35,939.1840450418014,250
913,21,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,6,311.86106627572764,250
738,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.4,390.1175568648338,250
918,21,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.7,230.64899233047927,250
471,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,8.0500000000000007,617.7140043154459,250
1234,11,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,11.85,428.46510718470563,250
458,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,18.75,986.4948506549559,250
191,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,18.25,941.5970224195817,250
218,14,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,22.3,873.5566074690056,250
488,5,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.35,762.5353055797469,250
58,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,9.9,739.8467232228151,250
485,5,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,7.05,892.6505096734584,250
1269,15,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,12.45,204.6573145437025,250
597,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.5,922.9026132078396,250
824,16,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,13.9,372.6217755304018,250
818,16,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.35,473.5856502806384,250
571,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.15,671.4197794586564,250
1202,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.3000000000000007,836.417017045806,250
695,11,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,15.9,745.4507820787063,250
535,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,21.9,917.1177941480669,250
367,1,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,8.6,809.6000704126752,250
640,9,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,18.55,655.7841660966965,250
577,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,15.4,781.2318453276436,250
841,17,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,8.35,774.9057557016648,250
567,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,5.85,839.3224203964942,250
1249,11,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.6999999999999993,76.770060619803985,250
714,12,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,18.45,317.8462714955829,250
1120,3,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.3000000000000007,374.08607332218105,250
767,14,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.45,320.70007185069454,250
79,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,15.3,797.9505103278098,250
148,9,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,22.25,883.1630228481275,250
673,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,19.2,703.1762227754278,250
6,1,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,19.399999999999999,952.486432916104,250
648,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.5,592.8740570252069,250
154,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,13,566.9548891344987,250
728,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,7.15,895.3043987701263,250
252,18,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,10.15,982.5482728076333,250
52,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,30.35,987.3708034667619,250
493,5,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.199999999999999,762.1049259922574,250
788,15,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,16.399999999999999,745.2021003595014,250
537,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,19.95,812.0043413747754,250
1251,12,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,10.199999999999999,457.3637739406494,250
855,18,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.45,621.0395948955974,250
768,14,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,14.8,623.5789046610853,250
73,6,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,24.05,826.0888656012459,250
155,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,10.75,784.1998194947716,250
998,24,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,13.45,768.1844600164436,250
683,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,9.0500000000000007,367.4318834971883,250
703,11,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,5.6,571.7284969736494,250
748,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,13.65,316.7295531565456,250
576,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,14.7,683.6538093748761,250
302,24,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,12.05,121.59830342613114,250
210,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,14,785.2893928257057,250
722,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.15,786.5454411609476,250
131,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,25,901.8222232942804,250
143,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,28.6,489.04511586980476,250
610,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,22.3,219.7148981444177,250
151,9,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,18.399999999999999,842.8550198519357,250
470,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,22.4,930.9698150823144,250
602,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.95,996.5251993221381,250
19,2,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,25.4,917.0883766613235,250
685,10,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.35,751.14869925730045,250
1124,3,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,9.25,249.4198562687899,250
547,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.1,715.0479856611926,250
445,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,17.75,989.9668806346484,250
14,2,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,15.7,903.6265390562215,250
152,9,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,33.9,705.0556020337634,250
1156,5,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,9.3000000000000007,550.6970895397463,250
1131,4,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,18.3,993.4283962048928,250
609,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,7.75,795.6643363404579,250
1276,16,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,13.7,96.43342818680497,250
1014,26,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,10.050000000000001,500.20560766242363,250
1058,37,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,15.05,139.01300009066082,250
188,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,10.050000000000001,840.0154137910465,250
591,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,14.85,965.4388213838154,250
994,24,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.35,509.4150362806381,250
545,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,11.5,882.2918703955789,250
113,8,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,10.9,761.8236036257339,250
299,24,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,12.75,168.06146170743435,250
222,15,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,9.6,689.45501156672,250
425,3,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,15.6,917.0131121680831,250
968,22,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,9.4,536.5745074780908,250
207,13,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,6.75,738.431975671756,250
554,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,27.05,913.5084161285805,250
377,1,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,15.65,980.9189180230869,250
1185,6,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,12.75,717.1318330384174,250
1236,11,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,14.1,233.10627405194242,250
533,7,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.5,674.4326075875626,250
509,6,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,12.25,676.4226573746841,250
831,17,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,8.85,959.0437027741281,250
257,18,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,680,10,10,300,0,0,0,0,0,0,11.95,875.8275130590466,250
1273,16,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,760,10,0,240,0,0,0,0,0,0,8.4,591.5639127996293,250
473,5,-9.7,-9.2,-4.1,1.9,9.1,14.3,16.2,14.3,9,3.9,-1.7,-6.8,570,700,20,10,270,0,0,0,0,0,0,9.9,927.3814144858306,250
