period,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
277,3.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,330.7025,200
277,3.74,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,289.2125,200
277,4.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,234.6925,200
278,0.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,930.72,200
278,0.62,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,617.985,200
278,0.81,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,659.77,200
278,1.15,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,1048.6499999999999,200
278,1.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,541.8575,200
278,2.09,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,485.8825,200
278,2.65,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,269.795,200
278,3.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,420.555,200
278,3.74,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,211.0425,200
278,4.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,447,206.8,153.52,192.68,0,0,0,0,0,0,0,249.84666666666666,200
279,1.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,414.16,289.14,106.18,190.46,0,0,0,0,0,0,0,278.53749999999997,200
280,0.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,602.2625,200
280,0.62,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,329.3625,200
280,0.81,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,271.8125,200
280,1.15,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,626.5400000000001,200
280,1.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,366.65000000000003,200
280,2.09,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,116.03750000000001,200
280,2.65,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,479.5325,200
280,3.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,369.00750000000005,200
280,3.74,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,153.255,200
280,4.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,197.7125,200
281,2.65,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,372.68,366.26,90.02000000000001,171.06,0,0,0,0,0,0,0,114.97666666666667,200
283,0.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,825.0600000000001,200
283,0.62,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,521.7574999999999,200
283,0.81,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,345.91,200
283,1.15,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,384.50000000000006,200
283,1.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,426.96999999999997,200
283,2.09,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,434.4825,200
283,2.65,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,319.75750000000005,200
283,3.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,183.57750000000001,200
283,3.74,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,323.1275,200
283,4.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,116.77,200
284,0.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,668.255,200
284,0.62,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,242.8525,200
284,0.81,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,248.27500000000003,200
284,1.15,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,358.36,200
284,1.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,164.415,200
284,2.09,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,193.8375,200
284,2.65,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,196.96750000000003,200
284,3.23,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,156.355,200
284,3.74,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,162.0375,200
284,4.4,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,343.07,200
285,1.15,24.7,24.9,25.1,25.8,26,26.2,25.9,25.6,26.5,26.1,25.8,25.1,3914,435.74,307.68,74.66,181.96,0,0,0,0,0,0,0,582.27,200
286,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,479.545,200
286,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,457.2525,200
286,0.7575000000000001,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,540.305,200
286,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,247.25250000000003,200
286,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,304.78499999999997,200
286,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,267.575,200
286,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,91.85,200
286,2.025,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,54.06999999999999,200
286,2.2566666666666664,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,64.12333333333333,200
286,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,159.6775,200
287,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,563.5425,200
287,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,464.47499999999997,200
289,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,602.95,149.38333333333333,59.53333333333333,188.11666666666667,0,0,0,0,0,0,0,62.62250000000001,200
291,2.025,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,714.94,119.62,38.88,126.55999999999999,0,0,0,0,0,0,0,88.65500000000002,200
291,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,714.94,119.62,38.88,126.55999999999999,0,0,0,0,0,0,0,155.5225,200
292,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,462.84000000000003,187.29999999999998,79.96,269.88,0,0,0,0,0,0,0,563.925,200
293,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,255.71750000000003,200
293,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,196.9375,200
293,0.7575000000000001,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,260.255,200
293,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,83.83,200
293,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,60.019999999999996,200
293,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,44.065000000000005,200
293,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,16.4725,200
293,2.025,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,22.8025,200
293,2.2575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,17.5825,200
293,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,71.5825,200
295,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,622.72,229.94,53.8,93.52,0,0,0,0,0,0,0,35.4775,200
296,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,411.52,320.52000000000004,187.26000000000002,80.7,0,0,0,0,0,0,0,250.97000000000003,200
297,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,321.7,448.26,141.98,88.06,0,0,0,0,0,0,0,174.51,200
298,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,616.4625,200
299,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,825.695,200
299,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,806.365,200
299,0.7575000000000001,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,658.5849999999999,200
299,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,419.9725,200
299,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,621.2975,200
299,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,615.9275000000001,200
299,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,378.3775,200
299,2.023333333333333,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,204.01666666666668,200
299,2.2575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,244.185,200
299,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,435.6125,200
301,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,521.44,200
301,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,455.23,200
301,0.7575000000000001,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,512.925,200
301,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,257.09,200
301,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,196.8875,200
301,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,220.1475,200
301,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,128.67999999999998,200
301,2.025,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,102.6075,200
301,2.2575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,44.2175,200
301,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,121.08,200
302,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,372.68,366.26,90.02000000000001,171.06,0,0,0,0,0,0,0,631.5625,200
302,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,372.68,366.26,90.02000000000001,171.06,0,0,0,0,0,0,0,545.92,200
303,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,372.68,366.26,90.02000000000001,171.06,0,0,0,0,0,0,0,695.7950000000001,200
303,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,372.68,366.26,90.02000000000001,171.06,0,0,0,0,0,0,0,455.01250000000005,200
305,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,482.95,200
305,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,346.76250000000005,200
305,0.7575000000000001,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,297.33750000000003,200
305,0.9975,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,223.11249999999998,200
305,1.2375,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,105.25999999999999,200
305,1.4875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,99.065,200
305,1.745,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,54.965,200
305,2.025,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,29.525000000000002,200
305,2.2575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,14.895,200
305,2.5875,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,95.8075,200
306,0.3175,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,486.89500000000004,200
306,0.6575,20.8,21.2,22.3,22.8,23.8,23.6,24.8,24.8,24.8,24.1,22.8,21.4,2349,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,451.045,200
307,0.88,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,716.5300000000001,200
307,1.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,824.9125,200
307,2.995,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,586.9250000000001,200
307,3.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,573.5400000000001,200
307,4.885,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,555.3300000000002,200
307,5.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,579.8149999999999,200
307,6.8725000000000005,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,617.595,200
307,7.8825,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,519.4475000000001,200
307,8.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,738.22,200
307,9.876666666666667,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,715.62,200
308,9.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,602.95,149.38333333333333,59.53333333333333,188.11666666666667,0,0,0,0,0,0,0,640.1700000000001,200
309,0.88,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,793.2125000000001,200
309,1.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,736.5625,200
309,2.995,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,623.505,200
309,3.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,523.6700000000001,200
309,4.885,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,493.02250000000004,200
309,5.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,446.70500000000004,200
309,6.8725000000000005,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,442.835,200
309,7.883333333333334,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,332.66333333333336,200
309,8.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,377.63250000000005,200
309,9.885,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,340.81000000000006,200
311,0.88,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,759.495,200
311,1.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,732.825,200
311,2.995,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,563.2275,200
311,3.89,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,510.19250000000005,200
311,4.885,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,508.2,200
311,5.895,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,502.915,200
311,6.8725000000000005,-9.3,-8,-6.3,-0.4,5.2,9.7,14.6,14.5,8.2,0.9,-4,-6.4,1115,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,367.0975,200
